RES	2000	124	0.068
RES	2000	131	0.118
RES	2000	139	0.092
RES	2000	150	0.103
RES	2000	158	0.188
RES	2000	165	0.141
RES	2000	173	0.164
RES	2000	185	0.13
RES	2000	195	0.09
RES	2000	206	0.133
RES	2000	216	0.103
RES	2000	227	0.122
RES	2000	238	0.162
DM	2000	124	132.3
DM	2000	131	278.92
DM	2000	139	434.13
DM	2000	150	686.44
DM	2000	158	843.97
DM	2000	165	1151.78
DM	2000	173	1171.95
DM	2000	174	202.02
DM	2000	185	82.87
DM	2000	195	147.35
DM	2000	206	352.19
DM	2000	216	518.76
DM	2000	227	624.31
DM	2000	238	767.42
LAI	2000	124	1.74
LAI	2000	131	4.18
LAI	2000	139	5.89
LAI	2000	150	5.98
LAI	2000	158	4.83
LAI	2000	165	5.43
LAI	2000	173	4.05
LAI	2000	185	0.89
LAI	2000	195	4.1
LAI	2000	206	6.1
LAI	2000	216	6.96
LAI	2000	227	6
LAI	2000	238	3.87
LERG	2000	129	0.0185
LERG	2000	137	0.0173
LERG	2000	144	0.0058
LERG	2000	152	0.0043
LERG	2000	175	0.0054
LERG	2000	182	0.0108
LERG	2000	189	0.0155
LERG	2000	196	0.0142
LERG	2000	203	0.0143
LERG	2000	211	0.009
LERG	2000	218	0.0089
LERG	2000	225	0.0085
LERG	2000	233	0.0095
NELLVG	2000	129	2.47
NELLVG	2000	137	2.28
NELLVG	2000	144	2.15
NELLVG	2000	152	0.41
NELLVG	2000	175	2.33
NELLVG	2000	182	3.03
NELLVG	2000	189	2.92
NELLVG	2000	196	2.84
NELLVG	2000	203	2.25
NELLVG	2000	211	1.8
NELLVG	2000	218	0.8
NELLVG	2000	225	0.55
NELLVG	2000	233	0.53
RLEAF	2000	129	0.167
RLEAF	2000	138	0.156
RLEAF	2000	148	0.183
RLEAF	2000	156	0.017
RLEAF	2000	183	0.194
RLEAF	2000	190	0.171
RLEAF	2000	199	0.174
RLEAF	2000	208	0.23
RLEAF	2000	218	0.086
RLEAF	2000	226	0.054
RLEAF	2000	233	0.077
SLA	2000	124	0.0192
SLA	2000	131	0.0262
SLA	2000	139	0.0306
SLA	2000	150	0.0294
SLA	2000	158	0.0245
SLA	2000	165	0.0278
SLA	2000	173	0.0267
SLA	2000	185	0.026
SLA	2000	195	0.0394
SLA	2000	206	0.0333
SLA	2000	216	0.0303
SLA	2000	227	0.0369
SLA	2000	238	0.028
TILTOT	2000	126	2625
TILTOT	2000	133	2800
TILTOT	2000	143	2492
TILTOT	2000	150	2300
TILTOT	2000	160	2158
TILTOT	2000	166	2150
TILTOT	2000	172	2500
TILTOT	2000	174	792
TILTOT	2000	180	2008
TILTOT	2000	186	3842
TILTOT	2000	193	5033
TILTOT	2000	200	4708
TILTOT	2000	208	4342
TILTOT	2000	216	3750
TILTOT	2000	222	3300
TILTOT	2000	228	2650
TILTOT	2000	238	2533
FRTILG	2000	172	0.8
CP	2000	124	0.306
CP	2000	131	0.234
CP	2000	139	0.178
CP	2000	150	0.142
CP	2000	158	0.109
CP	2000	165	0.099
CP	2000	173	0.094
CP	2000	185	0.176
CP	2000	195	0.235
CP	2000	206	0.142
CP	2000	216	0.117
CP	2000	227	0.1
CP	2000	238	0.085
ASH	2000	124	0.095
ASH	2000	131	0.082
ASH	2000	139	0.075
ASH	2000	150	0.07
ASH	2000	158	0.055
ASH	2000	165	0.053
ASH	2000	173	0.05
ASH	2000	185	0.061
ASH	2000	195	0.089
ASH	2000	206	0.073
ASH	2000	216	0.069
ASH	2000	227	0.061
ASH	2000	238	0.051
DIG	2000	124	0.84
DIG	2000	131	0.832
DIG	2000	139	0.778
DIG	2000	150	0.74
DIG	2000	158	0.74
DIG	2000	165	0.687
DIG	2000	173	0.686
DIG	2000	185	0.701
DIG	2000	195	0.814
DIG	2000	206	0.787
DIG	2000	216	0.727
DIG	2000	227	0.695
DIG	2000	238	0.679
NDF	2000	124	0.442
NDF	2000	131	0.462
NDF	2000	139	0.545
NDF	2000	150	0.578
NDF	2000	158	0.567
NDF	2000	165	0.621
NDF	2000	173	0.606
NDF	2000	185	0.57
NDF	2000	195	0.479
NDF	2000	206	0.54
NDF	2000	216	0.601
NDF	2000	227	0.626
NDF	2000	238	0.625
